time,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,weather_code,latitude,longitude
2025-05-28 04:00:00,14.0,86.0,0.0,2.2,1.0,44.8378,-0.5792
2025-05-28 04:00:00,15.7,78.0,0.1,12.8,61.0,48.8566,2.3522
2025-05-28 04:00:00,14.9,75.0,0.0,1.3,3.0,45.764,4.8357
2025-05-28 03:00:00,14.5,85.0,0.0,2.3,0.0,44.8378,-0.5792
2025-05-28 03:00:00,16.1,77.0,0.1,12.6,61.0,48.8566,2.3522
2025-05-28 03:00:00,19.9,50.0,0.0,9.6,3.0,43.2965,5.3698
2025-05-28 03:00:00,15.2,73.0,0.0,2.1,2.0,45.764,4.8357
2025-05-28 02:00:00,15.0,84.0,0.0,2.9,0.0,44.8378,-0.5792
2025-05-28 02:00:00,16.0,70.0,0.0,2.5,2.0,45.764,4.8357
2025-05-28 02:00:00,20.6,43.0,0.0,6.9,3.0,43.2965,5.3698
2025-05-28 02:00:00,16.6,74.0,0.5,12.7,61.0,48.8566,2.3522
2025-05-28 01:00:00,15.6,80.0,0.0,3.9,0.0,44.8378,-0.5792
2025-05-28 01:00:00,17.0,65.0,0.0,2.3,2.0,45.764,4.8357
2025-05-28 01:00:00,21.2,45.0,0.0,10.2,3.0,43.2965,5.3698
2025-05-28 01:00:00,16.9,74.0,0.1,15.0,61.0,48.8566,2.3522
2025-05-28 00:00:00,18.0,61.0,0.0,2.8,3.0,45.764,4.8357
2025-05-28 00:00:00,16.4,76.0,0.0,4.5,0.0,44.8378,-0.5792
2025-05-28 00:00:00,22.0,45.0,0.0,8.6,3.0,43.2965,5.3698
2025-05-28 00:00:00,17.8,71.0,0.0,15.6,3.0,48.8566,2.3522
2025-05-27 23:00:00,17.5,69.0,0.0,5.5,0.0,44.8378,-0.5792
2025-05-27 23:00:00,22.4,39.0,0.0,8.4,3.0,43.2965,5.3698
2025-05-27 23:00:00,18.5,69.0,0.0,13.8,3.0,48.8566,2.3522
2025-05-27 23:00:00,19.0,56.0,0.0,2.9,0.0,45.764,4.8357
2025-05-27 22:00:00,20.0,43.0,0.0,4.7,3.0,45.764,4.8357
2025-05-27 22:00:00,23.0,37.0,0.0,8.7,0.0,43.2965,5.3698
2025-05-27 22:00:00,18.5,63.0,0.0,8.5,1.0,44.8378,-0.5792
2025-05-27 22:00:00,19.2,67.0,0.0,13.4,3.0,48.8566,2.3522
2025-05-27 21:00:00,19.6,66.0,0.0,13.5,3.0,48.8566,2.3522
2025-05-27 21:00:00,20.8,40.0,0.0,7.6,1.0,45.764,4.8357
2025-05-27 21:00:00,24.2,35.0,0.0,12.2,3.0,43.2965,5.3698
2025-05-27 21:00:00,20.6,57.0,0.0,8.9,3.0,44.8378,-0.5792
2025-05-27 20:00:00,19.7,65.0,0.1,13.7,61.0,48.8566,2.3522
2025-05-27 20:00:00,21.8,54.0,0.0,7.4,3.0,44.8378,-0.5792
2025-05-27 20:00:00,25.2,33.0,0.0,17.6,0.0,43.2965,5.3698
2025-05-27 20:00:00,21.4,41.0,0.0,9.3,1.0,45.764,4.8357
2025-05-27 19:00:00,22.1,50.0,0.0,4.3,3.0,44.8378,-0.5792
2025-05-27 19:00:00,19.5,64.0,0.0,13.3,3.0,48.8566,2.3522
2025-05-27 19:00:00,25.8,29.0,0.0,19.9,0.0,43.2965,5.3698
2025-05-27 19:00:00,22.1,38.0,0.0,9.4,2.0,45.764,4.8357
2025-05-27 18:00:00,26.1,29.0,0.0,20.6,0.0,43.2965,5.3698
2025-05-27 18:00:00,19.2,65.0,0.0,15.8,3.0,48.8566,2.3522
2025-05-27 18:00:00,22.3,36.0,0.0,7.2,3.0,45.764,4.8357
2025-05-27 18:00:00,22.0,49.0,0.0,3.6,3.0,44.8378,-0.5792
2025-05-27 17:00:00,18.4,69.0,0.5,11.8,80.0,48.8566,2.3522
2025-05-27 17:00:00,22.1,37.0,0.0,10.4,0.0,45.764,4.8357
2025-05-27 17:00:00,21.9,49.0,0.0,5.5,3.0,44.8378,-0.5792
2025-05-27 17:00:00,24.8,36.0,0.0,19.8,3.0,43.2965,5.3698
2025-05-27 16:00:00,18.5,65.0,0.2,15.3,61.0,48.8566,2.3522
2025-05-27 16:00:00,22.0,35.0,0.0,9.6,1.0,45.764,4.8357
2025-05-27 16:00:00,22.0,49.0,0.0,5.7,3.0,44.8378,-0.5792
2025-05-27 16:00:00,25.8,30.0,0.0,24.0,3.0,43.2965,5.3698
